Position;Measurement;DateTime;MethodName;ResultType;SampleName;DigestionRun;StandardType;SampleType;CoreID;Top;Bottom;Replicate;CalConc;CalGroup;As 189.042;Cd 214.438;Co 228.616;Cr 267.716;Cu 324.754;Fe 259.9_2;Fe 262.829;Mn 257.611;Ni 231.604;Pb 220.353;Sn 242.949;Ti 307.864;Ti 334.941;Zn 213.856
18;Single;10.03.17 08:57;sedi_metalle;RawInt;S 2.5 mg D;;;MerckIVCal;;;;;2.5;4;13979.9;7910480;3209790;2345470;2819540;1720430;332183;12256100;2279420;348594;83171.5;134485;201571;4586740
17;Average;10.03.17 08:57;sedi_metalle;RawInt;S 2.5 mg D;;;MerckIVCal;;;;;2.5;4;14030.7;7959050;3214940;2338400;2812260;1713660;330394;12344100;2272910;347578;83451;134615;201693;4610220
16;StdDev;10.03.17 08:57;sedi_metalle;RawInt;S 2.5 mg D;;;MerckIVCal;;;;;2.5;4;57.873;91209.6;30457.9;17645.3;17122.9;14134.6;2500.93;139406;15842.1;1615.88;392.344;352.846;926.047;43001.6
15;Single;10.03.17 08:52;sedi_metalle;RawInt;S 1.25 mg D;;;MerckIVCal;;;;;1.25;4;14145.4;8038250;3241210;2363590;2834400;1734080;341599;12432300;2298260;352599;84389.8;135638;203218;4653730
14;Single;10.03.17 08:53;sedi_metalle;RawInt;S 1.25 mg D;;;MerckIVCal;;;;;1.25;4;14129.3;8036750;3253810;2364260;2840970;1731820;333908;12485900;2302080;352534;84391.6;135692;203216;4653730
13;Single;10.03.17 08:53;sedi_metalle;RawInt;S 1.25 mg D;;;MerckIVCal;;;;;1.25;4;14161.5;7942740;3205750;2340950;2811930;1718680;338436;12291000;2278360;349748;83985.2;135760;203424;4601100
12;Average;10.03.17 08:53;sedi_metalle;RawInt;S 1.25 mg D;;;MerckIVCal;;;;;1.25;4;14145.4;8005910;3233590;2356270;2829100;1728190;337981;12403100;2292900;351627;84255.5;135697;203286;4636190
11;StdDev;10.03.17 08:53;sedi_metalle;RawInt;S 1.25 mg D;;;MerckIVCal;;;;;1.25;4;16.1;54714.9;24919.7;13268.9;15228.2;8315.92;3865.64;100685;12736;1627.59;234.117;61.134;119.516;30385.9
10;Single;10.03.17 08:48;sedi_metalle;RawInt;S 0.5 mg D;;;MerckIVCal;;;;;0.5;4;14440.1;8050700;3246810;2361500;2826050;1731150;337734;12430800;2293370;352460;85532;137355;205952;4644320
9;Single;10.03.17 08:49;sedi_metalle;RawInt;S 0.5 mg D;;;MerckIVCal;;;;;0.5;4;14296.8;8146240;3280570;2379060;2849030;1737040;334425;12604300;2309680;354258;85744.2;137973;205885;4704550
8;Single;10.03.17 08:49;sedi_metalle;RawInt;S 0.5 mg D;;;MerckIVCal;;;;;0.5;4;14395;8116490;3259050;2357980;2820120;1731750;337257;12517800;2299070;353048;84993.6;136860;205128;4688690
7;Average;10.03.17 08:49;sedi_metalle;RawInt;S 0.5 mg D;;;MerckIVCal;;;;;0.5;4;14377.3;8104480;3262140;2366180;2831730;1733310;336472;12517600;2300710;353255;85423.3;137396;205655;4679190
6;StdDev;10.03.17 08:49;sedi_metalle;RawInt;S 0.5 mg D;;;MerckIVCal;;;;;0.5;4;73.271;48889.8;17091.3;11292.4;15270;3241.3;1788.73;86750.1;8277.26;916.756;386.933;557.632;457.623;31219.4
5;Single;10.03.17 08:45;sedi_metalle;RawInt;S 0 mg D;;;MerckIVCal;;;;;0;4;15121.7;39908.9;73036.2;71683.9;196687;50215.4;48564.8;58987.3;86730.7;36953.6;88671.7;144890;216098;40180.5
4;Single;10.03.17 08:45;sedi_metalle;RawInt;S 0 mg D;;;MerckIVCal;;;;;0;4;15158.3;40062.5;73065.6;71750.6;197459;50317.7;48819.2;59266;86575;37076.2;89040.6;145502;216489;40545.3
3;Single;10.03.17 08:46;sedi_metalle;RawInt;S 0 mg D;;;MerckIVCal;;;;;0;4;15105.4;39715.7;72537;71117.3;195809;49729.4;47882.1;58729.9;85938;36750.2;88067.4;144262;214886;40150.6
2;Average;10.03.17 08:46;sedi_metalle;RawInt;S 0 mg D;;;MerckIVCal;;;;;0;4;15128.5;39895.7;72879.6;71517.3;196652;50087.5;48422;58994.4;86414.6;36926.7;88593.2;144885;215824;40292.1
1;StdDev;10.03.17 08:46;sedi_metalle;RawInt;S 0 mg D;;;MerckIVCal;;;;;0;4;27.091;173.776;297.064;347.983;825.567;314.314;484.588;268.121;419.997;164.66;491.322;620.017;835.806;219.758
