202/198 raw;Error;201/198 raw;Error;200/198 raw;Error;199/198 raw;Error;204/198 raw;Error;198/196 raw;Error;202/198 Tl corr;Error;201/198 Tl corr;Error;200/198 Tl corr;Error;199/198 Tl corr;Error;204/198 Tl corr;Error;198/196 Tl corr;Error;Total Hg beam;Error;Total Tl beam;Error;Fract;Error;Hg196 beam;Error;Hg198 beam;Error;Hg199 beam;Error;Hg200 beam;Error;Hg201 beam;Error;Hg202 beam;Error;Hg204 beam;Error;Tl203 beam;Error;Tl205 beam;Error;Pt195 beam;Error;Au197 beam;Error;Pb207 beam;Error;Pb204/Hg204;Error;Pt198/Hg198;Error;Pt196/Hg196;Error;Sample Name;Date and Time;File Number
3.036472E+00; { 6.29E-05 } ;1.336958E+00; { 1.95E-05 } ;2.333683E+00; { 4.59E-05 } ;1.698087E+00; { 2.05E-05 } ;7.045665E-01; { 2.52E-05 } ;6.597482E+01; { 1.57E-02 } ;2.967615E+00; { 6.43E-05 } ;1.314123E+00; { 2.33E-05 } ;2.306968E+00; { 5.65E-05 } ;1.688300E+00; { 2.24E-05 } ;6.808527E-01; { 1.91E-05 } ;6.521214E+01; { 1.54E-02 } ;1.220101E+01; { 6.57E-03 } ;3.047433E+01; { 7.52E-02 } ;-1.144520E+00; { 1.85E-03 } ;1.827269E-02; { 1.05E-05 } ;1.205045E+00; { 6.61E-04 } ;2.046272E+00; { 1.12E-03 } ;2.812223E+00; { 1.52E-03 } ;1.611103E+00; { 8.67E-04 } ;3.659071E+00; { 1.95E-03 } ;8.490213E-01; { 4.46E-04 } ;8.925943E+00; { 2.20E-02 } ;2.154838E+01; { 5.33E-02 } ;3.034475E-05; { 2.46E-06 } ;1.485518E-05; { 3.39E-06 } ;3.788519E-04; { 2.45E-06 } ;2.830429E-05; { 1.83E-07 } ;5.425524E-06; { 4.40E-07 } ;1.246448E-03; { 1.01E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 14:57;;
3.033905E+00; { 3.56E-05 } ;1.336067E+00; { 1.20E-05 } ;2.333012E+00; { 5.59E-05 } ;1.697688E+00; { 1.63E-05 } ;7.036497E-01; { 1.18E-05 } ;6.593252E+01; { 1.12E-02 } ;2.965688E+00; { 3.88E-05 } ;1.313414E+00; { 1.58E-05 } ;2.306532E+00; { 5.32E-05 } ;1.687996E+00; { 1.62E-05 } ;6.801672E-01; { 1.46E-05 } ;6.517666E+01; { 1.10E-02 } ;1.270133E+01; { 6.50E-03 } ;3.075937E+01; { 6.07E-02 } ;-1.135182E+00; { 8.50E-04 } ;1.902766E-02; { 1.12E-05 } ;1.255134E+00; { 6.43E-04 } ;2.130825E+00; { 1.09E-03 } ;2.928279E+00; { 1.50E-03 } ;1.676941E+00; { 8.61E-04 } ;3.807936E+00; { 1.94E-03 } ;8.831780E-01; { 4.50E-04 } ;9.000504E+00; { 1.97E-02 } ;2.174933E+01; { 4.29E-02 } ;3.066994E-05; { 3.31E-06 } ;2.332573E-05; { 2.79E-06 } ;3.800406E-04; { 3.25E-06 } ;2.722224E-05; { 2.41E-07 } ;5.262455E-06; { 5.69E-07 } ;1.208569E-03; { 1.31E-04 } ;'Z10Hg10F2' run on 23 May 2017 at 15:09;;
3.035367E+00; { 6.31E-05 } ;1.336592E+00; { 2.57E-05 } ;2.333500E+00; { 4.62E-05 } ;1.697925E+00; { 1.81E-05 } ;7.041808E-01; { 2.34E-05 } ;6.590884E+01; { 1.15E-02 } ;2.968308E+00; { 4.97E-05 } ;1.314305E+00; { 1.83E-05 } ;2.307410E+00; { 5.87E-05 } ;1.688392E+00; { 1.67E-05 } ;6.810845E-01; { 1.08E-05 } ;6.516590E+01; { 1.16E-02 } ;1.218483E+01; { 4.40E-03 } ;3.028186E+01; { 8.52E-02 } ;-1.116389E+00; { 1.50E-03 } ;1.826095E-02; { 6.51E-06 } ;1.203714E+00; { 4.34E-04 } ;2.043821E+00; { 7.37E-04 } ;2.808796E+00; { 1.02E-03 } ;1.608872E+00; { 5.81E-04 } ;3.653737E+00; { 1.32E-03 } ;8.476230E-01; { 3.05E-04 } ;8.871396E+00; { 2.50E-02 } ;2.141046E+01; { 6.02E-02 } ;-6.774199E-06; { 3.33E-06 } ;9.044900E-06; { 4.11E-06 } ;3.842446E-04; { 2.85E-06 } ;2.876833E-05; { 2.13E-07 } ;-1.211435E-06; { 5.95E-07 } ;-2.783707E-04; { 1.37E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 15:22;;
3.033740E+00; { 3.53E-05 } ;1.336012E+00; { 1.56E-05 } ;2.332866E+00; { 5.17E-05 } ;1.697657E+00; { 1.54E-05 } ;7.036328E-01; { 1.08E-05 } ;6.599347E+01; { 1.05E-02 } ;2.966891E+00; { 4.24E-05 } ;1.313819E+00; { 1.30E-05 } ;2.306931E+00; { 4.65E-05 } ;1.688156E+00; { 1.53E-05 } ;6.806078E-01; { 1.37E-05 } ;6.525145E+01; { 1.03E-02 } ;1.258451E+01; { 5.86E-03 } ;3.068475E+01; { 7.42E-02 } ;-1.112713E+00; { 8.31E-04 } ;1.884498E-02; { 9.65E-06 } ;1.243644E+00; { 5.79E-04 } ;2.110943E+00; { 9.52E-04 } ;2.900779E+00; { 1.31E-03 } ;1.661531E+00; { 7.71E-04 } ;3.772892E+00; { 1.75E-03 } ;8.750687E-01; { 4.06E-04 } ;8.989571E+00; { 2.17E-02 } ;2.169518E+01; { 5.25E-02 } ;7.027973E-06; { 2.20E-06 } ;3.005437E-04; { 3.97E-06 } ;3.761292E-04; { 3.31E-06 } ;2.728228E-05; { 2.41E-07 } ;1.218413E-06; { 3.80E-07 } ;2.800671E-04; { 8.74E-05 } ;'Z11Hg5T1' run on 23 May 2017 at 15:34;;
3.036132E+00; { 4.27E-05 } ;1.336862E+00; { 2.14E-05 } ;2.333791E+00; { 5.58E-05 } ;1.698042E+00; { 1.69E-05 } ;7.044119E-01; { 1.28E-05 } ;6.594896E+01; { 1.74E-02 } ;2.968009E+00; { 4.27E-05 } ;1.314245E+00; { 1.65E-05 } ;2.307343E+00; { 5.63E-05 } ;1.688356E+00; { 1.67E-05 } ;6.809709E-01; { 1.48E-05 } ;6.519428E+01; { 1.73E-02 } ;1.220783E+01; { 7.30E-03 } ;3.067527E+01; { 4.41E-02 } ;-1.133825E+00; { 9.02E-04 } ;1.828843E-02; { 1.13E-05 } ;1.205778E+00; { 7.29E-04 } ;2.047456E+00; { 1.24E-03 } ;2.814900E+00; { 1.48E-03 } ;1.611975E+00; { 9.60E-04 } ;3.660926E+00; { 2.18E-03 } ;8.493816E-01; { 5.01E-04 } ;8.985538E+00; { 1.29E-02 } ;2.168973E+01; { 3.12E-02 } ;-3.320011E-06; { 3.22E-06 } ;-2.959572E-06; { 3.64E-06 } ;3.734621E-04; { 2.99E-06 } ;2.789982E-05; { 2.30E-07 } ;-5.951195E-07; { 5.74E-07 } ;-1.374417E-04; { 1.32E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 15:45;;
3.030126E+00; { 4.07E-05 } ;1.334880E+00; { 2.02E-05 } ;2.331511E+00; { 5.25E-05 } ;1.697338E+00; { 1.75E-05 } ;7.023580E-01; { 1.39E-05 } ;6.582763E+01; { 1.19E-02 } ;2.964759E+00; { 3.75E-05 } ;1.313154E+00; { 2.00E-05 } ;2.306113E+00; { 5.04E-05 } ;1.688037E+00; { 1.59E-05 } ;6.798609E-01; { 1.65E-05 } ;6.510340E+01; { 1.21E-02 } ;1.179004E+01; { 4.84E-03 } ;3.048508E+01; { 3.94E-02 } ;-1.089123E+00; { 8.58E-04 } ;1.771362E-02; { 8.61E-06 } ;1.166020E+00; { 4.76E-04 } ;1.979126E+00; { 8.09E-04 } ;2.718556E+00; { 1.12E-03 } ;1.556480E+00; { 6.41E-04 } ;3.533185E+00; { 1.45E-03 } ;8.189643E-01; { 3.38E-04 } ;8.932614E+00; { 1.15E-02 } ;2.155246E+01; { 2.79E-02 } ;7.365361E-06; { 3.77E-06 } ;6.444597E-06; { 4.07E-06 } ;3.796188E-04; { 2.11E-06 } ;2.936077E-05; { 1.64E-07 } ;1.358519E-06; { 6.96E-07 } ;3.114020E-04; { 1.60E-04 } ;'Fluka' run on 23 May 2017 at 15:56;;
3.036120E+00; { 4.42E-05 } ;1.336845E+00; { 1.82E-05 } ;2.334004E+00; { 4.64E-05 } ;1.698002E+00; { 1.81E-05 } ;7.044362E-01; { 1.51E-05 } ;6.603619E+01; { 1.56E-02 } ;2.967983E+00; { 5.10E-05 } ;1.314219E+00; { 1.86E-05 } ;2.307576E+00; { 5.80E-05 } ;1.688325E+00; { 1.90E-05 } ;6.809674E-01; { 1.78E-05 } ;6.528055E+01; { 1.53E-02 } ;1.224425E+01; { 6.52E-03 } ;3.074742E+01; { 5.03E-02 } ;-1.134070E+00; { 1.05E-03 } ;1.832939E-02; { 1.06E-05 } ;1.209372E+00; { 6.47E-04 } ;2.053498E+00; { 1.10E-03 } ;2.822687E+00; { 1.50E-03 } ;1.616726E+00; { 8.62E-04 } ;3.671743E+00; { 1.95E-03 } ;8.519101E-01; { 4.54E-04 } ;9.006692E+00; { 1.47E-02 } ;2.174073E+01; { 3.56E-02 } ;-1.478280E-06; { 3.84E-06 } ;3.772591E-05; { 2.65E-06 } ;3.813326E-04; { 2.85E-06 } ;2.841215E-05; { 2.16E-07 } ;-2.581907E-07; { 6.85E-07 } ;-5.996345E-05; { 1.58E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 16:07;;
3.032182E+00; { 6.39E-05 } ;1.335489E+00; { 2.14E-05 } ;2.332298E+00; { 5.64E-05 } ;1.697454E+00; { 2.08E-05 } ;7.030028E-01; { 2.19E-05 } ;6.591035E+01; { 1.38E-02 } ;2.970273E+00; { 6.05E-05 } ;1.314906E+00; { 1.96E-05 } ;2.308216E+00; { 6.28E-05 } ;1.688631E+00; { 2.20E-05 } ;6.816692E-01; { 2.37E-05 } ;6.522347E+01; { 1.38E-02 } ;1.269027E+01; { 9.88E-03 } ;3.122050E+01; { 8.64E-02 } ;-1.029897E+00; { 1.53E-03 } ;1.903577E-02; { 1.39E-05 } ;1.254528E+00; { 9.72E-04 } ;2.129491E+00; { 1.65E-03 } ;2.925897E+00; { 2.28E-03 } ;1.675387E+00; { 1.31E-03 } ;3.804002E+00; { 2.97E-03 } ;8.819269E-01; { 6.90E-04 } ;9.151730E+00; { 2.53E-02 } ;2.206877E+01; { 6.11E-02 } ;1.696696E-05; { 4.32E-06 } ;1.881382E-06; { 2.93E-06 } ;4.191968E-04; { 2.84E-06 } ;3.023420E-05; { 2.11E-07 } ;2.918031E-06; { 7.43E-07 } ;6.698809E-04; { 1.71E-04 } ;'NIST 10 ppb (after re-tuning)' Reanalysed 23 May 2017 at 16:33;;
3.028301E+00; { 3.85E-05 } ;1.334217E+00; { 1.84E-05 } ;2.330909E+00; { 4.36E-05 } ;1.697009E+00; { 2.06E-05 } ;7.016886E-01; { 1.20E-05 } ;6.593154E+01; { 1.42E-02 } ;2.965460E+00; { 4.00E-05 } ;1.313349E+00; { 1.83E-05 } ;2.306490E+00; { 4.99E-05 } ;1.688073E+00; { 2.00E-05 } ;6.800508E-01; { 1.60E-05 } ;6.523391E+01; { 1.42E-02 } ;1.228185E+01; { 5.73E-03 } ;3.169749E+01; { 8.74E-02 } ;-1.046942E+00; { 9.57E-04 } ;1.842648E-02; { 9.90E-06 } ;1.215148E+00; { 5.66E-04 } ;2.062126E+00; { 9.60E-04 } ;2.832430E+00; { 1.32E-03 } ;1.621268E+00; { 7.56E-04 } ;3.679807E+00; { 1.72E-03 } ;8.526357E-01; { 4.00E-04 } ;9.290549E+00; { 2.56E-02 } ;2.240695E+01; { 6.18E-02 } ;1.646493E-05; { 3.87E-06 } ;-6.013274E-06; { 3.45E-06 } ;4.082954E-04; { 2.83E-06 } ;3.042674E-05; { 2.12E-07 } ;2.917453E-06; { 6.85E-07 } ;6.700447E-04; { 1.57E-04 } ;'Fluka 10 ppb' run on 23 May 2017 at 16:46;;
3.033055E+00; { 3.41E-05 } ;1.335762E+00; { 1.37E-05 } ;2.332838E+00; { 5.07E-05 } ;1.697589E+00; { 1.75E-05 } ;7.033492E-01; { 1.42E-05 } ;6.593431E+01; { 1.18E-02 } ;2.969466E+00; { 3.92E-05 } ;1.314646E+00; { 1.96E-05 } ;2.308129E+00; { 4.65E-05 } ;1.688547E+00; { 2.09E-05 } ;6.814401E-01; { 1.40E-05 } ;6.522920E+01; { 1.14E-02 } ;1.279691E+01; { 5.50E-03 } ;3.192292E+01; { 3.98E-02 } ;-1.058369E+00; { 9.99E-04 } ;1.918446E-02; { 8.08E-06 } ;1.264806E+00; { 5.41E-04 } ;2.147108E+00; { 9.14E-04 } ;2.950553E+00; { 1.27E-03 } ;1.689465E+00; { 7.26E-04 } ;3.836208E+00; { 1.66E-03 } ;8.895812E-01; { 3.87E-04 } ;9.355878E+00; { 1.16E-02 } ;2.256704E+01; { 2.82E-02 } ;7.892762E-06; { 3.80E-06 } ;-8.861484E-07; { 3.69E-06 } ;4.193160E-04; { 2.71E-06 } ;2.993754E-05; { 1.95E-07 } ;1.346029E-06; { 6.46E-07 } ;3.091021E-04; { 1.49E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 16:59;;
3.032026E+00; { 4.76E-05 } ;1.335413E+00; { 1.92E-05 } ;2.332263E+00; { 3.43E-05 } ;1.697389E+00; { 2.01E-05 } ;7.030467E-01; { 1.76E-05 } ;6.591159E+01; { 1.18E-02 } ;2.967726E+00; { 4.19E-05 } ;1.314046E+00; { 1.60E-05 } ;2.307200E+00; { 4.14E-05 } ;1.688235E+00; { 1.93E-05 } ;6.809053E-01; { 1.56E-05 } ;6.519773E+01; { 1.18E-02 } ;1.278001E+01; { 3.11E-03 } ;3.227623E+01; { 6.62E-02 } ;-1.070414E+00; { 1.07E-03 } ;1.917371E-02; { 6.30E-06 } ;1.263427E+00; { 3.02E-04 } ;2.144527E+00; { 5.21E-04 } ;2.946554E+00; { 7.19E-04 } ;1.687204E+00; { 4.12E-04 } ;3.831280E+00; { 1.00E-03 } ;8.883690E-01; { 2.34E-04 } ;9.458552E+00; { 1.94E-02 } ;2.281767E+01; { 4.68E-02 } ;-8.943140E-07; { 3.22E-06 } ;6.505242E-05; { 1.14E-05 } ;4.119732E-04; { 3.16E-06 } ;2.945992E-05; { 2.29E-07 } ;-1.514229E-07; { 5.48E-07 } ;-3.482600E-05; { 1.26E-04 } ;'Z11Hg5F1' run on 23 May 2017 at 17:11;;
3.033743E+00; { 6.81E-05 } ;1.336029E+00; { 2.55E-05 } ;2.332608E+00; { 4.50E-05 } ;1.697641E+00; { 2.18E-05 } ;7.036216E-01; { 2.51E-05 } ;6.597414E+01; { 1.51E-02 } ;2.968671E+00; { 6.01E-05 } ;1.314414E+00; { 2.40E-05 } ;2.307340E+00; { 4.67E-05 } ;1.688379E+00; { 1.97E-05 } ;6.812302E-01; { 1.77E-05 } ;6.525672E+01; { 1.48E-02 } ;1.283036E+01; { 3.91E-03 } ;3.234211E+01; { 4.58E-02 } ;-1.083601E+00; { 2.03E-03 } ;1.921191E-02; { 5.97E-06 } ;1.267950E+00; { 3.83E-04 } ;2.152786E+00; { 6.82E-04 } ;2.958008E+00; { 9.46E-04 } ;1.694044E+00; { 5.12E-04 } ;3.847179E+00; { 1.22E-03 } ;8.922974E-01; { 2.85E-04 } ;9.477039E+00; { 1.34E-02 } ;2.286507E+01; { 3.25E-02 } ;1.009097E-05; { 2.63E-06 } ;-9.706875E-06; { 3.57E-06 } ;4.037527E-04; { 2.63E-06 } ;2.873488E-05; { 1.89E-07 } ;1.712606E-06; { 4.46E-07 } ;3.938293E-04; { 1.03E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 17:24;;
3.029428E+00; { 8.31E-05 } ;1.334485E+00; { 3.05E-05 } ;2.331409E+00; { 6.62E-05 } ;1.697072E+00; { 1.93E-05 } ;7.020724E-01; { 2.66E-05 } ;6.595716E+01; { 1.32E-02 } ;2.968109E+00; { 8.48E-05 } ;1.314120E+00; { 3.31E-05 } ;2.307577E+00; { 6.00E-05 } ;1.688348E+00; { 1.98E-05 } ;6.809771E-01; { 2.91E-05 } ;6.527856E+01; { 1.30E-02 } ;1.207365E+01; { 5.12E-03 } ;3.233238E+01; { 4.85E-02 } ;-1.021257E+00; { 2.58E-03 } ;1.810336E-02; { 8.49E-06 } ;1.194272E+00; { 4.95E-04 } ;2.026765E+00; { 8.48E-04 } ;2.784333E+00; { 1.18E-03 } ;1.593737E+00; { 6.75E-04 } ;3.617960E+00; { 1.55E-03 } ;8.384807E-01; { 3.68E-04 } ;9.478324E+00; { 1.41E-02 } ;2.285405E+01; { 3.44E-02 } ;1.896282E-05; { 3.50E-06 } ;2.715772E-05; { 7.55E-06 } ;4.164826E-04; { 3.00E-06 } ;3.179995E-05; { 2.67E-07 } ;3.416359E-06; { 6.31E-07 } ;7.858275E-04; { 1.45E-04 } ;'Z11Hg5F2' run on 23 May 2017 at 17:37;;
3.033033E+00; { 4.53E-05 } ;1.335737E+00; { 1.88E-05 } ;2.332585E+00; { 3.76E-05 } ;1.697604E+00; { 1.85E-05 } ;7.033416E-01; { 1.37E-05 } ;6.590410E+01; { 1.16E-02 } ;2.969405E+00; { 6.72E-05 } ;1.314617E+00; { 2.32E-05 } ;2.307909E+00; { 4.03E-05 } ;1.688550E+00; { 2.12E-05 } ;6.814495E-01; { 2.16E-05 } ;6.520477E+01; { 1.21E-02 } ;1.280714E+01; { 7.83E-03 } ;3.234056E+01; { 4.44E-02 } ;-1.058160E+00; { 1.41E-03 } ;1.920831E-02; { 1.26E-05 } ;1.265838E+00; { 7.77E-04 } ;2.148888E+00; { 1.32E-03 } ;2.952725E+00; { 1.81E-03 } ;1.691226E+00; { 9.85E-04 } ;3.839321E+00; { 2.34E-03 } ;8.905380E-01; { 5.18E-04 } ;9.478274E+00; { 1.30E-02 } ;2.286229E+01; { 3.14E-02 } ;-5.336893E-06; { 3.90E-06 } ;-9.694754E-05; { 3.71E-06 } ;4.069969E-04; { 2.93E-06 } ;2.903618E-05; { 2.18E-07 } ;-9.027045E-07; { 6.63E-07 } ;-2.078043E-04; { 1.52E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 17:49;;
3.030692E+00; { 5.91E-05 } ;1.335023E+00; { 2.32E-05 } ;2.331792E+00; { 4.96E-05 } ;1.697309E+00; { 1.80E-05 } ;7.025454E-01; { 1.92E-05 } ;6.593647E+01; { 1.32E-02 } ;2.964585E+00; { 5.16E-05 } ;1.313079E+00; { 1.87E-05 } ;2.306123E+00; { 4.71E-05 } ;1.687891E+00; { 1.92E-05 } ;6.798004E-01; { 1.62E-05 } ;6.520855E+01; { 1.26E-02 } ;1.321057E+01; { 4.64E-03 } ;3.267832E+01; { 3.49E-02 } ;-1.101672E+00; { 1.45E-03 } ;1.982280E-02; { 6.71E-06 } ;1.306354E+00; { 4.62E-04 } ;2.217274E+00; { 7.82E-04 } ;3.046182E+00; { 1.09E-03 } ;1.744012E+00; { 6.09E-04 } ;3.959156E+00; { 1.38E-03 } ;9.177805E-01; { 3.17E-04 } ;9.574413E+00; { 1.02E-02 } ;2.310391E+01; { 2.47E-02 } ;2.272430E-05; { 4.81E-06 } ;2.310497E-06; { 4.50E-06 } ;4.157752E-04; { 2.66E-06 } ;2.874999E-05; { 1.83E-07 } ;3.744280E-06; { 7.92E-07 } ;8.596796E-04; { 1.82E-04 } ;'A16Hg1T1' run on 23 May 2017 at 18:01;;
3.035637E+00; { 4.25E-05 } ;1.336670E+00; { 1.88E-05 } ;2.333378E+00; { 5.12E-05 } ;1.697923E+00; { 1.58E-05 } ;7.042755E-01; { 1.51E-05 } ;6.596276E+01; { 1.33E-02 } ;2.967879E+00; { 2.46E-05 } ;1.314173E+00; { 1.55E-05 } ;2.307053E+00; { 4.67E-05 } ;1.688301E+00; { 1.61E-05 } ;6.809383E-01; { 1.01E-05 } ;6.521186E+01; { 1.31E-02 } ;1.285476E+01; { 4.22E-03 } ;3.253557E+01; { 5.58E-02 } ;-1.127248E+00; { 5.86E-04 } ;1.925307E-02; { 9.00E-06 } ;1.269858E+00; { 4.18E-04 } ;2.156110E+00; { 6.99E-04 } ;2.963025E+00; { 9.76E-04 } ;1.697370E+00; { 5.60E-04 } ;3.854825E+00; { 1.27E-03 } ;8.943210E-01; { 2.98E-04 } ;9.530883E+00; { 1.63E-02 } ;2.300469E+01; { 3.95E-02 } ;7.945713E-06; { 2.72E-06 } ;1.087687E-05; { 3.53E-06 } ;3.922120E-04; { 2.61E-06 } ;2.784074E-05; { 1.84E-07 } ;1.349577E-06; { 4.62E-07 } ;3.098572E-04; { 1.06E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 18:13;;
3.031773E+00; { 4.64E-05 } ;1.335474E+00; { 2.00E-05 } ;2.332269E+00; { 6.16E-05 } ;1.697509E+00; { 1.70E-05 } ;7.029270E-01; { 1.26E-05 } ;6.592158E+01; { 1.15E-02 } ;2.963463E+00; { 4.45E-05 } ;1.312773E+00; { 1.63E-05 } ;2.305683E+00; { 6.23E-05 } ;1.687785E+00; { 1.62E-05 } ;6.794134E-01; { 1.23E-05 } ;6.516343E+01; { 1.14E-02 } ;1.239836E+01; { 5.88E-03 } ;3.265714E+01; { 5.69E-02 } ;-1.137793E+00; { 7.05E-04 } ;1.859261E-02; { 9.79E-06 } ;1.225718E+00; { 5.84E-04 } ;2.080682E+00; { 9.91E-04 } ;2.858679E+00; { 1.36E-03 } ;1.636933E+00; { 7.74E-04 } ;3.716152E+00; { 1.76E-03 } ;8.616051E-01; { 4.07E-04 } ;9.565690E+00; { 1.66E-02 } ;2.309145E+01; { 4.03E-02 } ;-8.099858E-06; { 3.23E-06 } ;1.609801E-05; { 3.41E-06 } ;3.751066E-04; { 3.94E-06 } ;2.764256E-05; { 2.91E-07 } ;-1.426266E-06; { 5.69E-07 } ;-3.277393E-04; { 1.31E-04 } ;'Fluka 10 ppb' run on 23 May 2017 at 18:26;;
3.033759E+00; { 4.05E-05 } ;1.336009E+00; { 1.65E-05 } ;2.332678E+00; { 6.13E-05 } ;1.697683E+00; { 1.89E-05 } ;7.036048E-01; { 1.34E-05 } ;6.594989E+01; { 1.36E-02 } ;2.968963E+00; { 5.77E-05 } ;1.314488E+00; { 1.86E-05 } ;2.307485E+00; { 5.72E-05 } ;1.688461E+00; { 2.12E-05 } ;6.812716E-01; { 2.00E-05 } ;6.522545E+01; { 1.43E-02 } ;1.286337E+01; { 6.34E-03 } ;3.225595E+01; { 7.92E-02 } ;-1.078502E+00; { 1.01E-03 } ;1.928205E-02; { 1.07E-05 } ;1.271227E+00; { 6.26E-04 } ;2.158118E+00; { 1.07E-03 } ;2.965347E+00; { 1.46E-03 } ;1.698359E+00; { 8.35E-04 } ;3.856610E+00; { 1.90E-03 } ;8.944349E-01; { 4.43E-04 } ;9.452175E+00; { 2.32E-02 } ;2.280378E+01; { 5.60E-02 } ;8.403267E-06; { 3.95E-06 } ;-2.572649E-06; { 3.20E-06 } ;3.940591E-04; { 3.22E-06 } ;2.795858E-05; { 2.32E-07 } ;1.423510E-06; { 6.69E-07 } ;3.272788E-04; { 1.54E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 18:39;;
3.031892E+00; { 4.62E-05 } ;1.335441E+00; { 1.77E-05 } ;2.332221E+00; { 4.96E-05 } ;1.697472E+00; { 2.09E-05 } ;7.029695E-01; { 1.53E-05 } ;6.599198E+01; { 1.47E-02 } ;2.964912E+00; { 5.02E-05 } ;1.313186E+00; { 2.26E-05 } ;2.306212E+00; { 5.17E-05 } ;1.687941E+00; { 2.04E-05 } ;6.799103E-01; { 1.43E-05 } ;6.524831E+01; { 1.44E-02 } ;1.322344E+01; { 5.13E-03 } ;3.254854E+01; { 6.16E-02 } ;-1.115809E+00; { 8.85E-04 } ;1.981201E-02; { 7.88E-06 } ;1.307289E+00; { 5.05E-04 } ;2.219088E+00; { 8.63E-04 } ;3.048893E+00; { 1.19E-03 } ;1.745816E+00; { 6.75E-04 } ;3.963564E+00; { 1.53E-03 } ;9.189804E-01; { 3.57E-04 } ;9.535442E+00; { 1.80E-02 } ;2.301309E+01; { 4.36E-02 } ;6.139395E-06; { 3.07E-06 } ;7.719397E-07; { 3.26E-06 } ;3.872130E-04; { 2.40E-06 } ;2.675273E-05; { 1.68E-07 } ;1.017553E-06; { 5.07E-07 } ;2.338633E-04; { 1.17E-04 } ;'A16Hg1F1' run on 23 May 2017 at 18:51;;
3.031223E+00; { 4.17E-05 } ;1.335079E+00; { 1.90E-05 } ;2.331879E+00; { 5.94E-05 } ;1.697315E+00; { 1.57E-05 } ;7.027316E-01; { 1.40E-05 } ;6.590948E+01; { 1.23E-02 } ;2.971369E+00; { 5.63E-05 } ;1.315206E+00; { 2.27E-05 } ;2.308624E+00; { 6.65E-05 } ;1.688817E+00; { 1.61E-05 } ;6.821217E-01; { 2.00E-05 } ;6.524475E+01; { 1.20E-02 } ;1.280956E+01; { 4.65E-03 } ;3.194908E+01; { 4.60E-02 } ;-9.966655E-01; { 1.28E-03 } ;1.922160E-02; { 7.27E-06 } ;1.266580E+00; { 4.52E-04 } ;2.149809E+00; { 7.77E-04 } ;2.953514E+00; { 1.07E-03 } ;1.691011E+00; { 6.17E-04 } ;3.839341E+00; { 1.41E-03 } ;8.900857E-01; { 3.29E-04 } ;9.367506E+00; { 1.35E-02 } ;2.258157E+01; { 3.25E-02 } ;-1.376384E-05; { 3.13E-06 } ;6.238552E-06; { 3.43E-06 } ;4.247532E-04; { 3.05E-06 } ;3.034138E-05; { 2.20E-07 } ;-2.337953E-06; { 5.31E-07 } ;-5.375948E-04; { 1.22E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 19:04;;
3.028071E+00; { 3.76E-05 } ;1.334064E+00; { 1.47E-05 } ;2.330708E+00; { 5.11E-05 } ;1.696919E+00; { 1.11E-05 } ;7.016359E-01; { 1.45E-05 } ;6.581117E+01; { 1.29E-02 } ;2.966136E+00; { 5.83E-05 } ;1.313497E+00; { 2.19E-05 } ;2.306675E+00; { 5.69E-05 } ;1.688124E+00; { 1.60E-05 } ;6.803263E-01; { 1.93E-05 } ;6.513462E+01; { 1.28E-02 } ;1.287380E+01; { 3.91E-03 } ;3.181970E+01; { 8.97E-02 } ;-1.031823E+00; { 1.35E-03 } ;1.935194E-02; { 7.81E-06 } ;1.273801E+00; { 3.90E-04 } ;2.161554E+00; { 6.53E-04 } ;2.968929E+00; { 8.96E-04 } ;1.699315E+00; { 5.22E-04 } ;3.857113E+00; { 1.17E-03 } ;8.937361E-01; { 2.73E-04 } ;9.327363E+00; { 2.62E-02 } ;2.249233E+01; { 6.34E-02 } ;-2.773741E-06; { 3.39E-06 } ;8.969313E-06; { 3.07E-06 } ;4.099302E-04; { 3.19E-06 } ;2.915904E-05; { 2.29E-07 } ;-4.665587E-07; { 5.72E-07 } ;-1.073380E-04; { 1.31E-04 } ;'A16Hg1F2' run on 23 May 2017 at 19:18;;
